date,direction,pnl,outcome,reason,hour,dow,year,month,level,atr
2026-01-13,long,109.810179055459,win,sl,7,1,2026,2026-01,4579.545,7.342625227039859
2026-01-14,long,81.9819842337646,win,sl,0,2,2026,2026-01,4601.8915,7.930269425247285
2026-01-15,long,-100.00000000000051,loss,sl,0,3,2026,2026-01,4613.43,9.431129331590407
2026-01-15,long,-100.00000000000335,loss,sl,0,3,2026,2026-01,4613.43,9.050941522191048
2026-01-19,long,108.70431044443403,win,sl,11,0,2026,2026-01,4661.275,6.344805992375745
2026-01-20,long,250.0,win,tp,1,1,2026,2026-01,4664.2965,5.7474536460305865
2026-01-21,long,-100.00000000000297,loss,sl,14,2,2026,2026-01,4851.645,13.70811779288174
2026-01-27,long,109.66606807990334,win,sl,2,1,2026,2026-01,5052.455,20.148187486224796
2026-01-27,long,90.16926552908703,win,sl,4,1,2026,2026-01,5065.43,14.830689811095064
2026-01-29,long,-99.99999999999865,loss,sl,13,3,2026,2026-01,5508.44,21.498917962363812
2026-01-29,long,83.51204128719846,win,sl,16,3,2026,2026-01,5235.662,63.459399733945986
2026-02-02,short,-100.00000000000064,loss,sl,9,0,2026,2026-02,4729.6485,58.396708125192696
2026-02-02,short,-100.00000000000051,loss,sl,19,0,2026,2026-02,4729.6485,46.28823281116342
2026-02-03,long,92.69841863180784,win,sl,18,1,2026,2026-02,4884.65,30.41219361624463
2026-02-03,long,93.27136828951801,win,sl,19,1,2026,2026-02,4884.65,30.895608357941462
2026-02-03,short,-99.99999999999999,loss,sl,23,1,2026,2026-02,4949.9935,27.599698525954413
2026-02-04,long,-99.99999999999905,loss,sl,9,2,2026,2026-02,5036.295,18.143155711236606
2026-02-04,long,-99.99999999999896,loss,sl,12,2,2026,2026-02,5036.295,17.600168153457343
2026-02-05,long,-99.99999999999977,loss,sl,3,3,2026,2026-02,4847.775,39.113108751848905
2026-02-05,long,148.36528168548082,win,sl,15,3,2026,2026-02,4789.0485,33.17039076464567
2026-02-10,long,168.70611695343365,win,sl,12,1,2026,2026-02,5023.695,12.93445558475093
2026-02-10,long,-99.99999999999719,loss,sl,15,1,2026,2026-02,5023.695,15.854826956207482
2026-02-11,long,91.46703994312067,win,sl,1,2,2026,2026-02,5028.95,11.687340041008534
2026-02-11,long,100.60112357361272,win,sl,8,2,2026,2026-02,5043.685,9.550777162153747
2026-02-12,long,97.36457363239882,win,sl,6,3,2026,2026-02,5043.685,11.393039403216294
2026-02-12,long,82.6889151605598,win,sl,6,3,2026,2026-02,5051.1,11.142000874415116
2026-02-16,long,88.77457134777032,win,sl,0,0,2026,2026-02,5010.97,13.350073558833486
2026-02-16,long,122.43441960211665,win,sl,15,0,2026,2026-02,4974.0215,8.412625866779015
2026-02-16,short,90.99995351556068,win,sl,18,0,2026,2026-02,5000.055,6.351147291828437
2026-02-16,short,-99.99999999999984,loss,sl,19,0,2026,2026-02,4996.21,6.2580785322397885
2026-02-17,long,-99.9999999999986,loss,sl,13,1,2026,2026-02,4907.77,11.853287395120045
2026-02-18,short,-99.99999999999699,loss,sl,1,2,2026,2026-02,4893.565,13.120072468438988
2026-02-18,short,164.35152505210974,win,sl,5,2,2026,2026-02,4939.385,9.867800103208218
2026-02-19,long,-99.99999999999787,loss,sl,9,3,2026,2026-02,4991.49,8.16931746853533
2026-02-19,long,-99.99999999999791,loss,sl,11,3,2026,2026-02,4981.5015,8.757942789249865
2026-02-24,long,-100.00000000000102,loss,sl,6,1,2026,2026-02,5175.925,11.28036782735205
2026-02-24,long,83.07452960668388,win,sl,6,1,2026,2026-02,5152.11,12.04554674909443
2026-02-25,long,-99.99999999999658,loss,sl,3,2,2026,2026-02,5175.925,12.432862474283382
2026-02-25,long,202.37242199749832,win,sl,4,2,2026,2026-02,5175.925,10.91295774577572
2026-02-26,long,-100.00000000000323,loss,sl,9,3,2026,2026-02,5172.375,9.50902834953073
2026-02-26,long,-100.00000000000173,loss,sl,14,3,2026,2026-02,5136.96,11.411625767048266
2026-03-02,long,-99.9999999999999,loss,sl,14,0,2026,2026-03,5302.285,22.56823216656087
2026-03-02,long,-99.99999999999983,loss,sl,15,0,2026,2026-03,5302.285,24.07508793953461
2026-03-03,long,114.71099711260038,win,sl,0,1,2026,2026-03,5341.04,15.377058156173234
2026-03-03,short,-100.00000000000178,loss,sl,23,1,2026,2026-03,5134.855,21.31696661327495
2026-03-04,short,-99.9999999999988,loss,sl,7,2,2026,2026-03,5180.95,17.823388839707363
2026-03-04,short,85.89404036495945,win,sl,7,2,2026,2026-03,5180.95,16.55241180566601
2026-03-04,long,137.87044548447858,win,sl,21,2,2026,2026-03,5141.48,13.956787442895154
2026-03-04,long,148.73819769361515,win,sl,23,2,2026,2026-03,5147.5365,12.833120320095142
2026-03-05,short,-99.99999999999991,loss,sl,0,3,2026,2026-03,5180.95,12.23410981003327
2026-03-05,short,-99.99999999999983,loss,sl,1,3,2026,2026-03,5180.95,12.135210146249866
2026-03-05,long,-100.0000000000002,loss,sl,10,3,2026,2026-03,5147.5365,12.998050065382788
2026-03-08,long,-100.00000000000118,loss,sl,23,6,2026,2026-03,5054.455,24.99319231209545
2026-03-09,short,-99.99999999999795,loss,sl,19,0,2026,2026-03,5132.655,12.85293527494131
2026-03-11,long,-100.00000000000288,loss,sl,8,2,2026,2026-03,5190.635,9.121029388684939
2026-03-11,long,-100.00000000000398,loss,sl,12,2,2026,2026-03,5190.635,10.348228841601255
2026-03-12,long,121.63821938226145,win,sl,0,3,2026,2026-03,5129.83,11.989738611366302
2026-03-12,long,89.78483220965052,win,sl,1,3,2026,2026-03,5154.7235,11.959409844540286
2026-03-12,short,-100.00000000000291,loss,sl,6,3,2026,2026-03,5158.0085,9.034892976261027
2026-03-16,short,-100.00000000000205,loss,sl,12,0,2026,2026-03,5026.4,12.890250090315668
2026-03-16,short,-99.99999999999659,loss,sl,13,0,2026,2026-03,5026.4,12.447739048259306
2026-03-17,short,-99.99999999999957,loss,sl,0,1,2026,2026-03,5005.9,9.075052111385087
2026-03-17,short,83.87170207774119,win,sl,8,1,2026,2026-03,5026.4,8.968957246609193
2026-03-18,short,-100.00000000000175,loss,sl,0,2,2026,2026-03,5005.9,6.692555429042723
2026-03-18,short,108.97980658141229,win,sl,2,2,2026,2026-03,5005.9,7.396975639095897
2026-03-24,short,-100.00000000000122,loss,sl,2,1,2026,2026-03,4381.975,33.31352973070039
2026-03-25,short,-99.99999999999909,loss,sl,6,2,2026,2026-03,4551.5965,14.641037924837425
2026-03-25,long,-100.00000000000074,loss,sl,8,2,2026,2026-03,4549.3515,14.60178178052309
2026-03-25,long,176.85787959146438,win,sl,10,2,2026,2026-03,4549.3515,13.951533629765843
2026-03-25,short,250.0,win,tp,12,2,2026,2026-03,4586.4,12.8011968004919
2026-03-30,short,-100.0000000000023,loss,sl,22,0,2026,2026-03,4528.5635,13.045444157574519
2026-03-31,long,-99.99999999999997,loss,sl,6,1,2026,2026-03,4547.89,15.54212252573962
2026-04-01,short,94.59383377114636,win,sl,3,2,2026,2026-04,4700.32,15.164141943310575
2026-04-02,long,250.0,win,tp,13,3,2026,2026-04,4585.85,19.409781458415985
2026-04-02,long,-100.0000000000019,loss,sl,15,3,2026,2026-04,4667.06,23.309745222644334
2026-04-05,long,-100.00000000000244,loss,sl,22,6,2026,2026-04,4603.79,18.287566210550274
2026-04-06,short,83.2846527237466,win,sl,12,0,2026,2026-04,4683.9965,11.128716913973081
2026-04-06,short,-99.99999999999974,loss,sl,13,0,2026,2026-04,4683.9965,12.073415291544764
2026-04-07,short,90.35140088478265,win,sl,8,1,2026,2026-04,4683.9415,13.200088286898294
2026-04-07,short,108.01190859075307,win,sl,18,1,2026,2026-04,4683.9415,15.015683678163702
2026-04-13,short,161.07495426104668,win,sl,11,0,2026,2026-04,4730.9385,8.646029568371809
2026-04-13,short,-99.99999999999781,loss,sl,17,0,2026,2026-04,4738.82,12.284320613642462
2026-04-15,long,-99.99999999999768,loss,sl,6,2,2026,2026-04,4812.81,8.282406552977783
2026-04-15,long,-99.99999999999774,loss,sl,15,2,2026,2026-04,4786.255,10.331358594825595
2026-04-16,long,-99.99999999999754,loss,sl,7,3,2026,2026-04,4819.12,7.746156071345657
2026-04-16,long,-99.99999999999814,loss,sl,16,3,2026,2026-04,4786.255,11.114155135825266
2026-04-20,short,-99.99999999999484,loss,sl,9,0,2026,2026-04,4798.56,7.904069807670065
2026-04-21,long,-100.00000000000031,loss,sl,5,1,2026,2026-04,4783.535,6.279899248582277
2026-04-21,short,116.87049282689381,win,sl,12,1,2026,2026-04,4793.055,9.036116190214713
2026-04-22,short,-99.9999999999973,loss,sl,2,2,2026,2026-04,4757.7,9.543845221526938
2026-04-22,short,-100.00000000000115,loss,sl,4,2,2026,2026-04,4757.7,8.070501769596284
2026-04-23,short,-100.00000000000038,loss,sl,6,3,2026,2026-04,4715.4735,9.342561290449304
2026-04-23,short,-100.00000000000209,loss,sl,7,3,2026,2026-04,4715.4735,9.041659933791191
2026-04-27,short,-99.9999999999953,loss,sl,10,0,2026,2026-04,4705.505,6.148332970452719
2026-04-28,short,-100.00000000000217,loss,sl,22,1,2026,2026-04,4601.5,7.487969917161373
2026-04-29,short,100.3091298736687,win,sl,5,2,2026,2026-04,4601.5,7.226899638768943
2026-04-29,short,109.42981132007503,win,sl,6,2,2026,2026-04,4601.5,7.926798471711179
2026-04-30,short,-99.99999999999655,loss,sl,0,3,2026,2026-04,4565.015,9.156501659152443
2026-04-30,short,-100.00000000000237,loss,sl,18,3,2026,2026-04,4625.6785,8.726927793630031
2026-05-05,short,99.30739636635472,win,sl,6,1,2026,2026-05,4551.655,7.1496562708033835
2026-05-05,short,-99.99999999999486,loss,sl,10,1,2026,2026-05,4551.655,7.502748439261654
2026-05-06,long,143.56255277601517,win,sl,13,2,2026,2026-05,4671.635,13.191688410188819
